SalesKey,OrderKey,CustomerKey,SalesTheritoryKey,ProductKey,Sales,Quantity,Discount,Profit
6295,141152,19345,10024,10002931,33.552,1,0.2,12.582
6296,141313,10780,1915,10002651,1737.18,6,0,503.7822
6297,141313,10780,1915,10000689,704.25,5,0,84.51
6298,141313,10780,1915,10003302,141.76,4,0,66.6272
6299,169852,20965,92024,10001460,36.36,3,0.2,12.2715
6300,107314,17335,94109,10003489,25.83,3,0,9.5571
6301,161305,20170,60623,10002794,24.588,3,0.8,-38.1114
6302,161305,20170,60623,10000461,13.984,2,0.2,4.7196
6303,166919,10210,75220,10001305,195.96,5,0.2,19.596
6304,162712,18490,78415,10000167,74.352,3,0.2,23.235
6305,107552,10855,10035,10002947,6.68,1,0,3.2064
6306,163328,21565,97405,10002301,17.584,7,0.2,-4.1762
6307,163328,21565,97405,10003298,104.784,1,0.2,-14.4078
6308,163328,21565,97405,10004353,47.952,3,0.2,16.7832
6309,163328,21565,97405,10000229,650.352,3,0.2,-97.5528
6310,163328,21565,97405,10003930,629.184,8,0.2,228.0792
6311,163328,21565,97405,10000176,15.176,1,0.2,5.3116
6312,112837,17125,93030,10004006,127.95,3,0,21.7515
6313,120019,18355,6824,10001932,579.51,3,0,81.1314
6314,120019,18355,6824,10000923,14.99,1,0,7.3451
6315,100762,18355,49201,10000380,151.92,4,0,45.576
6316,100762,18355,49201,10003930,196.62,2,0,96.3438
6317,100762,18355,49201,10001815,144.12,3,0,69.1776
6318,100762,18355,49201,10004082,15.96,2,0,7.98
6319,161459,13750,92677,10004071,39.96,5,0.2,3.4965
6320,161459,13750,92677,10002377,34.08,6,0,15.336
6321,160017,20860,32216,10001800,10.368,2,0.2,3.6288
6322,123316,20545,10550,10002764,7.752,3,0.2,2.8101
6323,141299,19795,48640,10004459,15.28,2,0,7.4872
6324,104402,13660,19711,10000423,65.97,3,0,31.0059
6325,110289,18655,94109,10002986,33.4,5,0,16.032
6326,110289,18655,94109,10001434,210.84,4,0,103.3116
6327,167927,21865,48185,10000760,13.98,1,0,4.0542
6328,167927,21865,48185,10002918,272.94,3,0,30.0234
6329,167927,21865,48185,10000605,19.05,5,0,8.9535
6330,167927,21865,48185,10002311,247.716,4,0.1,93.5816
6331,167927,21865,48185,10003123,66.58,2,0,15.9792
6332,167927,21865,48185,10004456,43.92,3,0,12.7368
6333,167927,21865,48185,10002268,14.73,3,0,4.8609
6334,167927,21865,48185,10004364,29.7,5,0,13.365
6335,133305,17455,10011,10001970,49.12,4,0,23.0864
6336,133305,17455,10011,10002954,18.28,5,0.2,6.398
6337,165995,11740,90008,10000672,47.04,4,0,15.9936
6338,165995,11740,90008,10004908,339.96,5,0.2,42.495
6339,143112,21370,10035,10003095,87.8,4,0,43.9
6340,143112,21370,10035,10002880,221.382,2,0.1,2.4598
6341,143112,21370,10035,10001047,5199.96,4,0,1351.9896
6342,105830,13660,43130,10002554,156.512,4,0.2,-35.2152
6343,146255,14140,19711,10004469,119.85,3,0,52.734
6344,146255,14140,19711,10000309,30.44,2,0,14.9156
6345,146255,14140,19711,10001765,69.28,2,0,33.2544
6346,146255,14140,19711,10001619,587.97,3,0,170.5113
6347,104822,19465,10024,10002034,24.55,5,0,12.0295
6348,104486,18850,94109,10000309,12.176,1,0.2,4.4138
6349,104486,18850,94109,10000876,37.32,3,0,10.4496
6350,104486,18850,94109,10002573,35.06,2,0,10.518
6351,161557,10900,75217,10004622,108.4,5,0.6,-105.69
6352,161130,11275,33178,10002549,361.376,2,0.2,27.1032
6353,161347,14845,19120,10004209,2.412,1,0.7,-2.01
6354,109015,11590,10011,10001962,8.39,1,0,2.0975
6355,109015,11590,10011,10002922,337.98,2,0,101.394
6356,110611,16015,19120,10000642,83.92,5,0.2,-13.637
6357,139080,12250,98103,10001757,19.68,5,0.2,6.888
6358,139080,12250,98103,10004621,25.92,4,0,12.4416
6359,139080,12250,98103,10002262,6.48,1,0,3.1104
6360,139080,12250,98103,10004100,86.352,6,0.2,8.6352
6361,115693,14245,90032,10003582,56.3,2,0,15.764
6362,107993,20110,97477,10003179,51.016,7,0.2,8.2901
6363,110443,12205,98059,10001670,150.8,5,0.2,56.55
6364,110443,12205,98059,10002073,1039.992,1,0.2,103.9992
6365,110443,12205,98059,10003797,51.84,8,0,24.8832
6366,144848,13030,10009,10004006,41.22,1,0,11.1294
6367,144848,13030,10009,10000646,240.37,1,0,7.2111
6368,144848,13030,10009,10002262,119.02,2,0,33.3256
6369,147998,20830,95123,10002082,133.12,5,0.2,49.92
6370,103919,21565,75051,10001756,38.08,5,0.6,-29.512
6371,113425,16120,10009,10002598,113.568,2,0.2,12.7764
6372,143035,12430,10009,10001934,83.92,4,0,21.8192
6373,143035,12430,10009,10001130,6.63,3,0,3.1161
6374,143035,12430,10009,10002049,371.97,3,0,66.9546
6375,107811,16780,38109,10001394,561.584,2,0.2,70.198
6376,107811,16780,38109,10000798,99.92,5,0.2,-1.249
6377,163216,10930,19143,10000134,4.928,2,0.2,1.7248
6378,116442,11230,90004,10002364,14.76,2,0,4.2804
6379,150623,13360,6708,10004571,99.99,1,0,41.9958
6380,150623,13360,6708,10003692,286.15,5,0,71.5375
6381,163797,19000,85224,10001883,49.792,8,0.2,-11.8256
6382,127236,21595,45503,10004015,299.975,5,0.5,-167.986
6383,127236,21595,45503,10000141,158.376,4,0.4,-36.9544
6384,104661,21250,78745,10001597,32.784,4,0.8,-52.4544
6385,104661,21250,78745,10003628,47.984,2,0.2,14.3952
6386,104661,21250,78745,10002331,62.592,8,0.2,13.3008
6387,104661,21250,78745,10001098,4.276,1,0.8,-6.6278
6388,134103,18190,48234,10001204,10.56,2,0,4.752
6389,134103,18190,48234,10000991,229.94,2,0,6.8982
6390,147529,12835,22153,10000056,311.15,5,0,146.2405
6391,147529,12835,22153,10003349,12.96,2,0,6.3504
6392,129126,19075,10011,10001471,14.62,2,0,6.7252
6393,129126,19075,10011,10003190,5.76,2,0,2.8224
6394,129126,19075,10011,10000621,21.48,6,0,10.5252
6395,129126,19075,10011,10002937,396.92,4,0,198.46
6396,129126,19075,10011,10004507,17.15,1,0,4.6305
6397,129126,19075,10011,10000279,23.12,2,0.2,7.803
6398,131632,10120,75217,10003651,5.248,2,0.2,0.5904
6399,151981,14455,3301,10003601,824.95,5,0,247.485
6400,151981,14455,3301,10002195,24.64,8,0,11.8272
6401,151981,14455,3301,10000380,227.88,6,0,68.364
6402,125472,11725,70506,10000330,241.96,2,0,33.8744
6403,125472,11725,70506,10000591,3.89,1,0,1.8672
6404,125472,11725,70506,10001731,8.01,3,0,3.0438
6405,156328,19375,27604,10001198,177.48,3,0.2,19.9665
6406,154074,11110,99207,10002331,569.568,2,0.2,7.1196
6407,154074,11110,99207,10002370,149.73,7,0,43.4217
6408,161774,14710,77041,10003981,899.43,5,0.3,-12.849
6409,161774,14710,77041,10001446,46.2,5,0.2,5.775
6410,161774,14710,77041,10000300,47.952,3,0.2,16.1838
6411,161774,14710,77041,10004071,7.992,1,0.2,0.6993
6412,161774,14710,77041,10003134,76.864,2,0.2,26.9024
6413,151211,10120,40214,10002735,102.93,3,0,48.3771
6414,151211,10120,40214,10004510,98.16,6,0,9.816
6415,142671,12940,33021,10004099,11.52,5,0.7,-7.68
6416,144750,13495,85224,10003395,83.88,1,0.2,29.358
6417,111976,11620,19120,10002890,108.576,4,0.4,-25.3344
6418,111976,11620,19120,10004968,5.984,2,0.2,-1.3464
6419,140130,14935,74133,10001218,21.96,2,0,6.1488
6420,140130,14935,74133,10002084,368.97,3,0,81.1734
6421,140130,14935,74133,10004269,12.39,3,0,3.4692
6422,140130,14935,74133,10001128,332.94,3,0,9.9882
6423,159121,15145,84020,10002006,111.93,7,0,34.6983
6424,149650,19660,94601,10003956,454.272,8,0.2,-73.8192
6425,115777,13645,1841,10000552,19.44,3,0,9.3312
6426,143714,12370,19120,10004722,8399.976,4,0.4,1119.9968
6427,143714,12370,19120,10004308,6.294,1,0.7,-4.196
6428,143714,12370,19120,10000029,10.368,2,0.2,3.6288
6429,143714,12370,19120,10004080,122.382,3,0.4,-24.4764
6430,165764,20395,28540,10001558,25.984,2,0.2,-1.624
6431,165764,20395,28540,10001768,945.036,6,0.4,-299.2614
6432,165764,20395,28540,10002982,14.301,7,0.7,-10.4874
6433,165764,20395,28540,10001468,410.352,3,0.2,-51.294
6434,121405,14335,60610,10001838,23.52,5,0.2,8.526
6435,121405,14335,60610,10002890,180.96,5,0.2,13.572
6436,116897,15160,83201,10004963,35,4,0,14.7
6437,116897,15160,83201,10000025,477.15,5,0,28.629
6438,116897,15160,83201,10004389,302.376,3,0.2,22.6782
6439,113992,16885,75023,10000577,974.988,4,0.3,-97.4988
6440,166891,12220,10024,10003298,589.41,5,0.1,-6.549
6441,101161,11110,10024,10001860,34.7,5,0,12.492
6442,101161,11110,10024,10003123,99.87,3,0,23.9688
6443,101161,11110,10024,10001295,37.94,2,0,18.2112
6444,101161,11110,10024,10000407,24.9,5,0,11.454
6445,101161,11110,10024,10003535,82.26,3,0,33.7266
6446,151785,15445,60623,10000611,7.104,6,0.2,2.4864
6447,119816,21460,77095,10004848,103.5,5,0.6,-77.625
6448,119816,21460,77095,10002381,2.464,1,0.2,0.8624
6449,119816,21460,77095,10000918,8.72,1,0.2,0.654
6450,156510,13990,6450,10000822,10.76,2,0,5.1648
6451,156510,13990,6450,10002222,45.68,2,0,21.0128
6452,156510,13990,6450,10004930,6.7,1,0,2.211
6453,110261,18880,60025,10001750,158.376,3,0.2,13.8579
6454,125710,11680,77036,10000657,3.44,2,0.2,0.559
6455,161102,14050,94110,10003442,56.56,2,0,15.2712
6456,161102,14050,94110,10003142,36.96,7,0,11.4576
6457,110065,20650,10009,10002468,135.99,1,0,36.7173
6458,110065,20650,10009,10004165,15.96,7,0,7.0224
6459,133361,10780,21215,10001919,3.76,2,0,1.0904
6460,133361,10780,21215,10003045,14.7,5,0,6.615
6461,133361,10780,21215,10003338,37.2,5,0,9.3
6462,133361,10780,21215,10003280,89.97,3,0,18.8937
6463,133361,10780,21215,10003298,261.96,2,0,23.5764
6464,133361,10780,21215,10004544,74,5,0,37
6465,155404,10630,40214,10004586,13.28,2,0,6.3744
6466,114503,10375,37087,10003572,84.96,6,0.2,6.372
6467,153080,13945,90008,10002331,68.46,7,0,25.3302
6468,163804,13270,2908,10000142,2079.4,5,0,582.232
6469,163804,13270,2908,10000441,629.95,5,0,176.386
6470,163804,13270,2908,10004864,72.42,6,0,23.8986
6471,108532,12100,48234,10001750,131.98,2,0,35.6346
6472,108532,12100,48234,10004510,114.52,7,0,11.452
6473,151897,21700,77070,10001074,100.24,10,0.2,33.831
6474,113292,13060,38401,10003590,871.8,3,0.2,87.18
6475,149524,11590,19140,10003433,61.96,4,0.5,-53.2856
6476,140872,18550,33024,10002432,4.554,3,0.7,-3.4914
6477,140872,18550,33024,10003622,5.2,2,0.2,0.585
6478,140872,18550,33024,10003832,205.992,1,0.2,-2.5749
6479,140872,18550,33024,10000809,15.552,3,0.2,5.4432
6480,140872,18550,33024,10000441,503.96,5,0.2,50.396
6481,140872,18550,33024,10002287,24.472,7,0.2,1.8354
6482,140872,18550,33024,10002824,241.568,2,0.2,0
6483,140872,18550,33024,10002942,110.4,2,0.2,-4.14
6484,113908,16390,10011,10001932,384.768,2,0.4,-115.4304
6485,113908,16390,10011,10003173,78.66,6,0,36.1836
6486,113908,16390,10011,10004156,45.36,4,0,22.2264
6487,120621,16075,28540,10002945,962.08,4,0.2,156.338
6488,120621,16075,28540,10000948,12.843,3,0.7,-9.8463
6489,120621,16075,28540,10002254,295.456,14,0.2,96.0232
6490,148866,15535,10011,10004782,32.4,5,0,15.552
6491,149594,18250,19120,10000222,103.936,4,0.2,16.8896
6492,113845,14230,32839,10004695,289.568,2,0.2,10.8588
6493,113845,14230,32839,10003327,39.72,5,0.2,4.4685
6494,113845,14230,32839,10003357,244.768,4,0.2,24.4768
6495,111262,16510,77095,10002167,24,2,0.2,-2.7
6496,111262,16510,77095,10001937,15.552,3,0.2,5.4432
6497,111262,16510,77095,10004510,26.176,2,0.2,-3.272
6498,103135,20515,40214,10001487,20.94,3,0,6.0726
6499,103135,20515,40214,10000069,135.09,9,0,62.1414
6500,103135,20515,40214,10003289,279.86,14,0,64.3678
6501,103135,20515,40214,10000069,90.06,6,0,41.4276
6502,129147,17050,44256,10001299,539.964,6,0.4,-107.9928
6503,129147,17050,44256,10001552,50.232,7,0.4,-10.0464
6504,129147,17050,44256,10001098,19.242,3,0.7,-13.4694
6505,128265,21775,10011,10000142,1247.64,3,0,349.3392
6506,152331,16855,60653,10001547,5.304,3,0.2,0.4641
6507,128909,20545,19143,10001593,19.136,4,0.2,5.98
6508,128909,20545,19143,10004071,332.832,4,0.2,-24.9624
6509,102197,13150,10009,10001970,279.9,5,0,137.151
6510,102197,13150,10009,10001524,50.352,3,0.2,17.6232
6511,102197,13150,10009,10004156,34.02,3,0,16.6698
6512,167640,14245,94109,10003158,23.88,6,0,8.1192
6513,167640,14245,94109,10004559,11.52,4,0,5.6448
6514,167640,14245,94109,10001033,286.93,7,0,140.5957
6515,167640,14245,94109,10001336,206.384,2,0.2,23.2182
6516,116652,19480,94122,10002961,218.352,3,0.2,0
6517,116652,19480,94122,10001488,529.9,5,0,105.98
6518,116652,19480,94122,10001915,99.3,10,0,41.706
6519,116652,19480,94122,10001205,108.96,2,0,30.5088
6520,116652,19480,94122,10004528,2.688,1,0.2,0.84
6521,138289,10540,49201,10004995,5443.96,4,0,2504.2216
6522,138289,10540,49201,10004626,302.67,3,0,72.6408
6523,138289,10540,49201,10001260,56.07,7,0,25.2315
6524,129308,12100,19120,10002945,10.08,2,0.2,3.276
6525,129308,12100,19120,10002310,59.994,1,0.4,-12.9987
6526,129308,12100,19120,10001525,5.715,5,0.7,-4.7625
6527,129308,12100,19120,10001308,9.42,5,0.7,-7.85
6528,157791,11965,2886,10002095,1999.96,4,0,899.982
6529,146864,11530,10024,10004946,216.4,4,0,56.264
6530,103744,17875,79907,10004425,6.936,3,0.2,2.3409
6531,103744,17875,79907,10000320,4.428,3,0.8,-6.8634
6532,107384,21130,55901,10001315,8.8,5,0,2.552
6533,107384,21130,55901,10004595,142.8,1,0,29.988
6534,107384,21130,55901,10001539,399.95,5,0,143.982
6535,128209,14710,14215,10001359,2152.776,3,0.2,726.5619
6536,128209,14710,14215,10002213,4007.84,10,0.2,-50.098
6537,169684,14365,37918,10003008,328.59,3,0.4,-147.8655
6538,169684,14365,37918,10000934,98.352,3,0.2,-24.588
6539,109862,14890,19711,10004042,158.99,1,0,41.3374
6540,109862,14890,19711,10002439,291.1,5,0,75.686
6541,107888,12220,98103,10001363,73.68,6,0,34.6296
6542,107888,12220,98103,10003394,139.92,2,0,23.7864
6543,107888,12220,98103,10003171,107.88,3,0.2,10.788
6544,107888,12220,98103,10003123,33.29,1,0,7.9896
6545,154872,13000,44105,10003007,58.17,5,0.7,-46.536
6546,154872,13000,44105,10000973,5.04,2,0.2,1.764
6547,154872,13000,44105,10000483,24.784,1,0.2,7.745
6548,113880,21715,60126,10000863,634.116,6,0.3,-172.1172
6549,113880,21715,60126,10003036,17.472,3,0.2,5.6784
6550,164966,14410,55044,10002304,155.88,6,0,38.97
6551,126739,16180,10035,10000422,327.564,4,0.1,21.8376
6552,161578,19465,90036,10002986,13.36,2,0,6.4128
6553,161578,19465,90036,10002289,158.9,5,0,7.945
6554,137092,16975,60653,10001606,319.968,4,0.2,71.9928
6555,137092,16975,60653,10003805,505.32,3,0.2,31.5825
6556,137092,16975,60653,10002109,3.808,1,0.2,1.2376
6557,137092,16975,60653,10000632,8.682,1,0.8,-14.7594
6558,137092,16975,60653,10003510,24.424,1,0.2,7.9378
6559,166947,13750,14215,10004997,1522.638,9,0.1,169.182
6560,160941,12835,95661,10003001,419.9,5,0,197.353
6561,160941,12835,95661,10003766,3.15,1,0,1.512
6562,144680,20260,76017,10003040,33.62,5,0.8,-90.774
6563,166086,11995,1841,10001078,16.14,3,0,7.9086
6564,166086,11995,1841,10003469,194.25,2,0.3,-38.85
6565,166086,11995,1841,10002578,8.64,3,0,2.5056
6566,166086,11995,1841,10004675,872.32,4,0,244.2496
6567,131282,12025,76706,10004632,243.992,4,0.8,-426.986
6568,131282,12025,76706,10003087,7.12,5,0.2,0.712
6569,100678,16720,77095,10001868,2.688,2,0.2,1.008
6570,100678,16720,77095,10002602,317.058,3,0.3,-18.1176
6571,100678,16720,77095,10000056,149.352,3,0.2,50.4063
6572,100678,16720,77095,10000474,227.976,3,0.2,28.497
6573,161543,19720,98105,10003971,11.96,2,0,5.8604
6574,160535,11050,7060,10000689,563.4,4,0,67.608
6575,160535,11050,7060,10004255,319.92,8,0,118.3704
6576,123085,13720,90008,10000990,1049.44,8,0,440.7648
6577,123085,13720,90008,10003968,170.352,3,0.2,-17.0352
6578,153752,19780,22204,10001615,173.94,6,0,50.4426
6579,103660,18220,98103,10000895,1007.944,7,0.2,75.5958
6580,169887,17530,98105,10003001,6.68,1,0,3.2064
6581,169887,17530,98105,10002766,8.34,3,0,2.2518
6582,169887,17530,98105,10003095,101.94,3,0,30.582
6583,148516,13585,98026,10003610,179.97,3,0,86.3856
6584,104731,10705,24153,10003727,101.94,6,0,29.5626
6585,104731,10705,24153,10002660,271.96,4,0,67.99
6586,104731,10705,24153,10003274,8.8,5,0,3.872
6587,104731,10705,24153,10003829,19.68,6,0,5.7072
6588,104731,10705,24153,10003441,302.94,3,0,69.6762
6589,104731,10705,24153,10003355,14.94,3,0,7.1712
6590,104731,10705,24153,10003505,231.72,2,0,11.586
6591,164749,11740,33445,10004484,9.912,3,0.2,3.2214
6592,103716,16585,94110,10000658,34.65,3,0,9.702
6593,103716,16585,94110,10000347,19.8,5,0.2,1.7325
6594,126795,14710,10024,10001989,33.568,2,0.2,11.7488
6595,146290,20815,46203,10001897,125.93,7,0,35.2604
6596,157112,14650,43229,10000285,11.76,5,0.7,-7.84
6597,157112,14650,43229,10001804,5.344,1,0.2,1.8704
6598,169257,20785,32216,10002557,1.365,1,0.7,-0.91
6599,169257,20785,32216,10002319,62.016,2,0.2,22.4808
6600,154095,18715,20735,10003849,60.72,3,0,23.6808
6601,154095,18715,20735,10002923,146.82,3,0,73.41
6602,154095,18715,20735,10004754,239.84,8,0,64.7568
6603,154095,18715,20735,10000634,15.66,6,0,7.2036
6604,146346,19945,80022,10001418,146.352,3,0.2,-32.9292
6605,148852,20785,92704,10003467,5.94,3,0,0
6606,148852,20785,92704,10001293,45.36,7,0,21.7728
6607,148852,20785,92704,10003885,211.168,4,0.2,23.7564
6608,148852,20785,92704,10004860,484.704,6,0.2,-84.8232
6609,148852,20785,92704,10002428,371.976,3,0.2,116.2425
6610,118906,16585,20735,10002406,89.82,6,0,25.1496
6611,168921,10495,90049,10004209,19.296,3,0.2,6.03
6612,107678,16090,40214,10001891,191.96,2,0,51.8292
6613,107678,16090,40214,10002215,21.3,3,0,9.798
6614,107678,16090,40214,10002103,469.95,5,0,131.586
6615,107678,16090,40214,10003394,209.88,3,0,35.6796
6616,123512,18190,90045,10004218,239.666,2,0.15,14.098
6617,123512,18190,90045,10000081,22.5,6,0,10.8
6618,123512,18190,90045,10001497,219.84,4,0,107.7216
6619,167402,12085,65807,10004983,32.4,5,0,15.552
6620,167402,12085,65807,10004010,209.94,6,0,54.5844
6621,167402,12085,65807,10002881,4164.05,5,0,83.281
6622,167402,12085,65807,10001608,212.94,3,0,53.235
6623,130449,21760,94109,10001487,41.88,6,0,12.1452
6624,130449,21760,94109,10001934,58.48,8,0,27.4856
6625,141250,18940,77590,10002855,102.438,1,0.3,-13.1706
6626,141250,18940,77590,10004875,199.304,4,0.3,-8.5416
6627,145541,21400,10024,10001127,6999.96,4,0,2239.9872
6628,138513,13990,98006,10003177,12.96,2,0,6.2208
6629,135489,14605,10024,10000011,279.86,14,0,134.3328
6630,125696,18685,27893,10001757,7.38,5,0.7,-5.412
6631,105081,15715,98115,10000847,698.352,3,0.2,52.3764
6632,105081,15715,98115,10001307,1747.25,5,0,629.01
6633,146857,11455,65807,10001205,54.48,1,0,15.2544
6634,166275,20590,94109,10001838,199.99,1,0,85.9957
6635,144498,18085,28205,10003982,68.541,11,0.7,-52.5481
6636,144498,18085,28205,10004977,627.168,4,0.2,70.5564
6637,144498,18085,28205,10003510,122.12,5,0.2,39.689
6638,103352,19390,10011,10001573,6.99,3,0,2.0271
6639,103352,19390,10011,10001196,107.424,6,0.2,36.2556
6640,108609,10780,44052,10003954,1421.664,8,0.4,-734.5264
6641,128328,18865,46203,10001989,125.88,6,0,60.4224
6642,128328,18865,46203,10001714,79.78,2,0,29.5186
6643,128328,18865,46203,10003498,133.2,9,0,66.6
6644,156496,21850,97756,10000576,438.368,4,0.2,38.3572
6645,156496,21850,97756,10004188,139.944,7,0.2,-31.4874
6646,156496,21850,97756,10001469,133.472,4,0.2,15.0156
6647,127334,18175,97477,10003473,564.195,3,0.5,-304.6653
6648,127334,18175,97477,10001205,87.168,2,0.2,8.7168
6649,124779,11020,76017,10002429,42.616,7,0.8,-68.1856
6650,124779,11020,76017,10001943,319.984,2,0.2,107.9946
6651,124779,11020,76017,10004854,45.92,5,0.2,15.498
6652,124779,11020,76017,10001095,21.184,2,0.6,-11.6512
6653,124779,11020,76017,10000061,20.736,4,0.2,7.2576
6654,124779,11020,76017,10003535,213.43,5,0.3,-39.637
6655,135937,16375,85234,10004447,333.576,3,0.2,25.0182
6656,135937,16375,85234,10001114,31.992,1,0.2,4.7988
6657,135937,16375,85234,10000563,51.168,2,0.2,-6.396
6658,135937,16375,85234,10004846,10.64,5,0.2,3.857
6659,135937,16375,85234,10002253,68.704,2,0.2,16.3172
6660,135937,16375,85234,10001039,386.91,9,0.5,-185.7168
6661,129322,13405,1841,10004587,39.66,2,0,11.898
6662,129322,13405,1841,10004336,113.92,2,0,33.0368
6663,129322,13405,1841,10001718,447.86,7,0,210.4942
6664,162173,18730,23464,10001520,356.85,5,0,60.6645
6665,162173,18730,23464,10002831,251.58,7,0,113.211
6666,115483,15880,75061,10001497,219.84,5,0.2,79.692
6667,122175,12775,8360,10000719,42.85,5,0,15.426
6668,122175,12775,8360,10002271,6.16,2,0,2.9568
6669,122175,12775,8360,10004661,17,2,0,4.42
6670,122175,12775,8360,10004859,87.4,5,0,34.96
6671,161088,18115,31907,10002824,29.84,2,0,13.428
6672,154837,19645,90032,10001575,49.568,2,0.2,17.3488
6673,153794,20290,92024,10000380,265.86,7,0,79.758
6674,135510,21025,22901,10000820,67.96,4,0,12.2328
6675,109337,13330,46226,10003759,10.92,6,0,4.914
6676,109337,13330,46226,10002930,83.9,2,0,22.653
6677,109337,13330,46226,10004052,19.75,5,0,5.135
6678,109337,13330,46226,10000990,393.54,3,0,165.2868
6679,150329,20485,85023,10003724,46.872,7,0.2,3.5154
6680,145037,21055,6450,10000918,10.9,1,0,2.834
6681,145037,21055,6450,10000157,79.92,4,0,37.5624
6682,145037,21055,6450,10002499,146.82,3,0,73.41
6683,154466,13390,53132,10002012,3.6,2,0,1.728
6684,109134,13255,90008,10000320,20.04,6,0,8.8176
6685,129637,18100,61701,10003716,180.016,1,0.2,-15.7514
6686,129637,18100,61701,10000965,41.552,2,0.6,-19.7372
6687,129637,18100,61701,10003829,13.12,5,0.2,1.476
6688,165162,15025,90032,10003470,1117.92,4,0,55.896
6689,140494,11815,94109,10004568,111.96,4,0,21.2724
6690,104108,19855,77095,10000817,12.16,5,0.2,2.128
6691,165869,17200,53209,10003460,17.52,4,0,8.4096
6692,165869,17200,53209,10002472,155.88,6,0,54.558
6693,160899,12940,70601,10000632,477.51,11,0,219.6546
